Location,Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan
"
        Dự án Sunshine Riverside, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",3150000000.0,82.0,2,2,6,7,0,151,,21.08196803606669,105.812255859375,0,877
"
        Dự án Chung cư Đại Thanh, Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Thanh Trì, Hà Nội
    ",800000000.0,55.8,2,2,6,7,0,73,"Dự án gồm 6 tòa chung cư CT8 (A, B, C) & CT10 (A, B , C) cao 32 tầng, với 2 tầng hầm",20.957574844360398,105.806900024414,0,207
"
        Dự án Sails Tower, Đường Cầu Bươu, Phường Kiến Hưng, Hà Đông, Hà Nội
    ",1100000000.0,63.0,2,1,5,8,1,9,"Sails Tower gồm 2 tòa tháp A & B cao 30 và 27 tầng, cung cấp 51 tầng căn hộ với 01 tầng hầm và 03 tầng dịch vụ thông nhau cùng nhiều tiện ích sống khác.",20.959997177124,105.798553466797,0,1376
"
        Dự án Sunshine City, Đường Phạm Văn Đồng, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",3500000000.0,99.0,3,2,5,8,0,366,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,0,1038
"
        Dự án Sunshine City, Đường Phạm Văn Đồng, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",3400000000.0,99.0,3,2,4,3,0,366,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,0,1038
"
        Dự án Sunshine Green Iconic, Đường Nguyễn Lam, Phường Phúc Đồng, Long Biên, Hà Nội
    ",6800000000.0,188.0,4,3,8,6,1,366,,21.0407333374023,105.89656066894501,0,658
"
        Dự án Le Grand Jardin Sài Đồng, Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội
    ",2800000000.0,98.0,3,2,6,1,1,162,1120 căn hộ,21.0295810699463,105.850410461426,0,658
"
        Dự án Udic Westlake, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",3100000000.0,84.0,2,2,6,7,1,141,"Gồm 50 tòa tháp cao 17, 20, 23 tầng, 2500 biệt thự",21.0639667510986,105.805503845215,0,877
"
        Dự án GoldSeason, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2700000000.0,76.0,2,2,7,6,1,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Dự án Sunshine City, Đường Phạm Văn Đồng, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",3850000000.0,97.2,3,2,7,6,1,366,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,0,1038
"
        Dự án 7 Trần Phú, Đường Trần Phú, Hà Đông, Hà Nội
    ",1590000000.0,72.0,2,2,6,7,1,3,2 block 22 tầng,20.9762592315674,105.78331756591801,0,1376
"
        Dự án Vinhomes Smart City Đại Mỗ, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội
    ",2050000000.0,58.9,2,2,5,7,1,1403,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,0,1538
"
        The Nine, số 9, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội
    ",3750000000.0,75.0,2,2,3,3,2,1,"1 block cao 30 tầng, 3 tầng hầm, 350 căn hộ",21.0404415130615,105.780715942383,0,1034
"
        Dự án Vinhomes Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội
    ",4700000000.0,86.0,2,2,7,6,2,1403,gồm 2 tòa cao ốc 30 tầng,21.0229530334473,105.809814453125,0,352
"
        Dự án GoldSeason, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",2500000000.0,73.0,2,2,7,6,1,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1150000000.0,70.0,2,2,6,7,1,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Dự án Văn Khê, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1550000000.0,117.0,3,2,6,7,1,42,"Gồm 133 biệt thự, 760 liền kề, 6 chung cư cao tầng",20.9745693206787,105.76432800292999,0,1376
"
        Dự án The Pride, Đường Lê Văn Lương, Phường La Khê, Hà Đông, Hà Nội
    ",1850000000.0,102.8,3,2,6,5,2,99,gồm 4 tòa tháp cao từ 35-45 tầng,20.9760246276855,105.761596679688,0,1376
"
        Dự án The Sparks, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội
    ",1500000000.0,117.0,3,2,6,7,2,177,14 block,20.9798679351807,105.74391937255899,0,1376
"
        Florence Mỹ Đình, 28, Đường Trần Hữu Dực, Thị trấn Cầu Diễn, Nam Từ Liêm, Hà Nội
    ",2700000000.0,86.0,3,2,6,7,2,25,"Gồm 3 tầng hầm, 25 tầng nổi",21.0300979614258,105.761878967285,0,1538
"
        Dự án KĐT Linh Đàm, Đường Linh Đàm, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1950000000.0,93.0,3,2,6,7,2,208,"Gồm 3 dự án thành phần: Khu nhà ở bán đảo Linh Đàm, Khu nhà ở Bắc Linh Đàm và Khu nhà ở Linh Đàm",20.97145652771,105.828170776367,0,1134
"
        Dự án Kiến Hưng, Hà Đông, Hà Nội
    ",1000000000.0,70.0,2,2,8,5,2,21,,20.9521503448486,105.785385131836,0,1376
"
        An Bình City, 232, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",2800000000.0,90.0,3,2,3,4,2,286,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,0,1038
"
        Dự án Chelsea Park, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",3550000000.0,128.0,3,2,7,6,2,32,2 tòa cao ốc 17 tầng là tòa Bắc và tòa Nam,21.0190162658691,105.79320526122999,0,1034
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",830000000.0,52.3,1,1,7,6,2,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Dự án Le Grand Jardin Sài Đồng, Đường Huỳnh Văn Nghệ, Phường Phúc Đồng, Long Biên, Hà Nội
    ",1500000000.0,53.0,2,1,7,6,0,162,1120 căn hộ,21.0295810699463,105.850410461426,0,658
"
        Ngõ Văn Hương, Phố Tôn Đức Thắng, Phường Láng Hạ, Đống Đa, Hà Nội
    ",1500000000.0,70.0,2,2,7,6,0,1,,21.0248712,105.8328825,0,352
"
        Dự án Indochina Plaza, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",4200000000.0,93.0,3,2,7,6,0,31,gồm 3 tòa,21.0360012054443,105.78246307372999,0,1034
"
        Sunshine Center, 16, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",4640000000.0,131.2,3,3,1,2,0,366,Tòa tháp 36 tầng (bao gồm 4 tầng hầm),21.03342628479,105.77883148193399,0,1538
"
        Dự án Green Park Trần Thủ Độ, Đường Trần Thủ Độ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1450000000.0,51.7,2,2,6,7,2,75,"03 tầng hầm, 4 block căn hộ cao từ 24 – 27 tầng",20.9605541229248,105.845962524414,0,1134
"
        Dự án GoldSeason, 47 Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3300000000.0,110.0,3,2,6,7,2,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Dự án Green Park Trần Thủ Độ, Đường Trần Thủ Độ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1770000000.0,74.0,2,2,6,7,2,75,"03 tầng hầm, 4 block căn hộ cao từ 24 – 27 tầng",20.9605541229248,105.845962524414,0,1134
"
        Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",3800000000.0,88.0,2,2,6,7,1,1403,Gồm: 6 tòa,21.002666473388697,105.8154296875,0,1151
"
        Dự án N03-T8 Ngoại Giao Đoàn, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội
    ",2050000000.0,85.0,3,2,6,7,1,126,Gồm 23 tòa chung cư cao cấp,21.064998626709002,105.80028533935499,0,1038
"
        Sun Grand City Ancora Residence, số 3, Đường Lương Yên, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội
    ",9800000000.0,152.0,4,2,6,7,1,160,Gồm 3 tòa nhà cao 24 tầng,21.0116748809814,105.86267852783199,0,864
"
        Dự án Sunshine Palace, Đường Tam Trinh, Phường Mai Động, Hoàng Mai, Hà Nội
    ",2100000000.0,82.9,2,2,6,7,0,1,"Gồm 28 tầng, 02 tầng hầm",20.990182876586896,105.86865997314501,0,1134
"
        Đường Nguyễn Quý Đức, Phường Thanh Xuân Bắc, Thanh Xuân, Hà Nội
    ",1500000000.0,36.6,3,1,6,7,0,1,,20.9921478,105.7994222,0,1151
"
        Dự án Sun Grand City Ancora Residence, Đường Lương Yên, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội
    ",5600000000.0,98.0,2,2,6,7,0,160,Gồm 3 tòa nhà cao 24 tầng,21.0116748809814,105.86267852783199,0,864
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3300000000.0,79.0,2,2,2,1,0,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án Chung cư Đại Thanh, Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Thanh Trì, Hà Nội
    ",850000000.0,59.9,2,2,2,6,2,73,"Dự án gồm 6 tòa chung cư CT8 (A, B, C) & CT10 (A, B , C) cao 32 tầng, với 2 tầng hầm",20.957574844360398,105.806900024414,0,207
"
        Dự án Thang Long Number One, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",4200000000.0,119.0,3,2,2,1,2,62,Gồm 2 tòa chung cư A & B cao 40 tầng,21.002698898315398,105.792427062988,0,1538
"
        Dự án NHS Phương Canh Residence, Đường 32, Phường Phương Canh, Nam Từ Liêm, Hà Nội
    ",860000000.0,51.0,2,2,2,1,1,1,"25 tầng nổi, 2 tầng hầm, 562 căn hộ",21.0553760528564,105.730712890625,0,1538
"
        Dự án Vinhomes Metropolis - Liễu Giai, 29 Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",9550000000.0,120.0,3,2,2,1,1,1,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.033269882202106,105.816703796387,0,255
"
        Dự án Eco City Việt Hưng, Phường Giang Biên, Long Biên, Hà Nội
    ",2050000000.0,61.0,2,2,7,6,0,37,"Gồm 4 tòa tháp A, B, C, D có chung khối đế và 1 tầng hầm",21.0577354431152,105.91335296630899,0,658
"
        Dự án HH4 Linh Đàm, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1380000000.0,76.27,3,2,1,2,1,447,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,0,1134
"
        Dự án D22 Bộ Tư Lệnh Biên Phòng, Phố Trần Bình, Phường Mai Dịch, Cầu Giấy, Hà Nội
    ",1900000000.0,75.0,2,2,1,2,1,5,Chung cư gồm 2 tòa nhà CT1 và CT2,21.0324401855469,105.778594970703,0,1034
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",4390000000.0,86.4,3,2,6,7,1,1403,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,0,1538
"
        Dự án Kim Văn Kim Lũ, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1400000000.0,68.3,2,2,6,7,2,126,"1 tòa tháp chung cư 40 tầng, 4 tòa tháp chung cư 38 tầng, 3 tòa tháp chung cư 36 tầng",20.9732913970947,105.82000732421899,0,1134
"
        Mon City - Hải Đăng City, số 4, Đường Hàm Nghi, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội
    ",1900000000.0,67.0,2,2,6,7,1,48,Gồm 2 khu Mon Street (147 căn nhà phố thương mại) và Mon Home (2 tòa Mon A và Mon B cùng cao 30 tầng),21.035120010376,105.767433166504,0,1538
"
        Dự án GoldSeason, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3100000000.0,103.0,3,2,8,5,1,1,3 khối nhà cao 35 tầng,20.9947719573975,105.80612945556601,0,1151
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2700000000.0,63.4,2,1,2,6,0,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4000000000.0,117.0,3,2,4,3,2,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án Hope Residence, Đường Chu Huy Mân, Phường Phúc Đồng, Long Biên, Hà Nội
    ",1200000000.0,62.0,2,2,4,3,2,1,"5 tòa tháp cao 21 tầng, 1.504 căn hộ",21.0404987335205,105.90479278564501,0,658
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4200000000.0,109.0,3,2,4,6,0,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án Phú Thịnh Green Park, Đường Tô Hiệu, Phường Nguyễn Trãi, Hà Đông, Hà Nội
    ",1500000000.0,64.0,2,2,8,5,1,1,"37 tầng nổi và 1 tầng hầm, 532 căn hộ",20.96728515625,105.778175354004,0,1376
"
        Dự án Gemek Tower, Phố Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội
    ",1250000000.0,65.0,2,2,7,6,1,286,"Gồm 2 tòa tháp cao 34 tầng và 2 tầng hầm, 1 tầng lửng",21.0083923339844,105.73024749755899,0,193
"
        Central Field Trung Kính, 219, Phố Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội
    ",2400000000.0,64.7,2,2,8,5,1,47,"Gồm 3 tòa tháp 29 tầng, trong đó 1 tòa tháp tổ hợp khách sạn - văn phòng và 2 tòa tháp căn hộ",21.0209789276123,105.791061401367,0,1034
"
        Dự án Thống Nhất Complex, Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3100000000.0,103.0,3,2,8,5,1,1,"Gồm 2 tòa chung cư cao 25 tầng, 48 lô biệt thự liền kề",20.998046875,105.80354309082001,0,1151
"
        Dự án Tân Tây Đô, Đường Quốc lộ 32, Xã Tân Lập, Đan Phượng, Hà Nội
    ",1000000000.0,110.0,3,2,8,5,1,99,,21.074520111084002,105.700225830078,0,24
"
        D' EL Dorado, Số 298, đường Nguyễn Hoàng Tôn, Phường Xuân La, Tây Hồ, Hà Nội
    ",3400000000.0,76.0,2,2,3,5,1,285,Gồm 1 tòa nhà cap 27 tầng và 3 tầng hầm,21.069709777832,105.811210632324,0,877
"
        Dự án D' EL Dorado, đường Nguyễn Hoàng Tôn, Phường Xuân La, Tây Hồ, Hà Nội
    ",2300000000.0,55.0,2,1,3,4,1,285,Gồm 1 tòa nhà cap 27 tầng và 3 tầng hầm,21.069709777832,105.811210632324,0,877
"
        Dự án D’. Le Roi Soleil - Quảng An, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội
    ",6800000000.0,146.0,3,2,7,8,1,285,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,0,877
"
        Dự án Vinhomes West Point, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",3000000000.0,68.0,2,2,5,8,2,1403,3 tòa tháp cao tầng và trung tâm thương mại,21.0363712310791,105.780860900879,0,1538
"
        Sunshine Center, 16, Đường Phạm Hùng, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",4000000000.0,108.5,3,2,5,8,1,366,Tòa tháp 36 tầng (bao gồm 4 tầng hầm),21.03342628479,105.77883148193399,0,1538
"
        Sky Park Residence, số 3, Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",4100000000.0,86.0,3,2,5,8,0,113,Gồm 2 khối tháp căn hộ cao 27 và 37 tầng,21.0277194976807,105.78589630127001,0,1034
"
        Dự án Times City - Park Hill, Hai Bà Trưng, Hà Nội
    ",3400000000.0,79.0,2,2,5,8,2,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án HP Landmark Tower, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1700000000.0,95.0,3,2,8,5,2,99,Tòa nhà cao 45 tầng,20.9760246276855,105.761596679688,0,1376
"
        Dự án Sun Grand City Ancora Residence, Đường Lương Yên, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội
    ",17000000000.0,189.0,4,4,8,5,2,160,Gồm 3 tòa nhà cao 24 tầng,21.0116748809814,105.86267852783199,0,864
"
        Dự án Xuân Mai Complex, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội
    ",960000000.0,49.0,1,1,8,5,2,62,,20.9939575195313,105.78890991210899,0,1376
"
        Dự án CT5-CT6 Lê Đức Thọ, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội
    ",2500000000.0,92.0,3,2,8,5,2,1,2 Tòa tháp cao 24 tầng và 3 tầng trung tâm thương mại,21.028341293335,105.768539428711,0,1538
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",2350000000.0,61.0,2,2,5,8,2,1403,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,0,1538
"
        Dự án Thăng Long Capital, Xã An Khánh, Hoài Đức, Hà Nội
    ",1350000000.0,69.9,3,3,3,7,1,49,,21.0096874237061,105.72159576416,0,193
"
        Dự án Thăng Long Capital, Đường Đại lộ Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội
    ",1800000000.0,96.8,3,3,4,8,1,49,,21.0096874237061,105.72159576416,0,193
"
        Dự án Green Park Trần Thủ Độ, Đường Trần Thủ Độ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1500000000.0,54.9,2,2,5,8,2,75,"03 tầng hầm, 4 block căn hộ cao từ 24 – 27 tầng",20.9605541229248,105.845962524414,0,1134
"
        Dự án BID Residence, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1470000000.0,61.7,2,2,5,8,2,30,1 block cao 35 tầng và 1 block cao 50 tầng,20.9760246276855,105.761596679688,0,1376
"
        420, Đường Khương Đình, Thanh Xuân, Hà Nội
    ",930000000.0,56.0,2,2,7,6,2,1,,20.9921019,105.8135117,0,1151
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1850000000.0,104.0,3,2,5,6,1,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
"
        Dự án Royal City, 72A Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",4200000000.0,112.0,2,2,8,5,1,1403,Gồm: 6 tòa,21.002666473388697,105.8154296875,0,1151
"
        Nhà ở cho CBCS Bộ Công an, ngõ 43, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",3497000000.0,133.7,4,2,6,7,2,1,05 tòa nhà 25 - 30 tầng,21.047119140625,105.78136444091801,0,1038
"
        Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội
    ",3000000000.0,97.0,3,2,6,7,2,102,Gồm 4 tòa nhà cao 35 tầng cao và 1 tầng hầm,20.9842433929443,105.808448791504,0,207
"
        Dự án Royal City, Đường Thượng Đình, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",3800000000.0,105.0,2,2,4,3,1,1403,Gồm: 6 tòa,21.002666473388697,105.8154296875,0,1151
"
        Dự án Vinhomes Gardenia, Đường Hàm Nghi, Thị trấn Cầu Diễn, Nam Từ Liêm, Hà Nội.
    ",4300000000.0,119.0,3,2,4,3,1,1403,"19 căn / sàn; gồm 2 sảnh A và B; sảnh A:9 căn, sảnh B:10 căn và các căn biệt thự, liền kề",21.0365676879883,105.760482788086,0,1538
"
        Times City, 458, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3250000000.0,87.0,2,2,3,4,1,1403,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,0,864
"
        Dự án Royal City, Đường Nguyễn Trãi, Phường Thượng Đình, Thanh Xuân, Hà Nội
    ",3850000000.0,105.0,2,2,5,8,2,1403,Gồm: 6 tòa,21.002666473388697,105.8154296875,0,1151
"
        Dự án Panorama Hoàng Văn Thụ, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội
    ",2400000000.0,75.0,2,2,5,8,0,1,,20.9848365783691,105.85985565185499,0,1134
"
        Sun Grand City Ancora Residence, số 3, Đường Lương Yên, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội
    ",13000000000.0,177.0,5,0,5,8,2,160,Gồm 3 tòa nhà cao 24 tầng,21.0116748809814,105.86267852783199,0,864
"
        Dự án Văn Khê, Đường Văn Khê, Phường La Khê, Hà Đông, Hà Nội
    ",1880000000.0,130.0,3,3,5,8,2,42,"Gồm 133 biệt thự, 760 liền kề, 6 chung cư cao tầng",20.9745693206787,105.76432800292999,0,1376
"
        Dự án Hyundai Hillstate, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội
    ",2450000000.0,103.0,2,2,5,8,1,18,,20.9636821746826,105.77370452880899,0,1376
"
        Đường Nguyễn An Ninh, Phường Trương Định, Hai Bà Trưng, Hà Nội
    ",1100000000.0,24.0,1,2,5,8,1,1,,20.9917122,105.8442874,0,864
"
        Dự án Hyundai Hillstate, Đường Tô Hiệu, Phường Hà Cầu, Hà Đông, Hà Nội
    ",4300000000.0,168.0,4,2,7,6,2,18,,20.9636821746826,105.77370452880899,0,1376
"
        Dự án Sunshine Riverside, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",2850000000.0,67.0,2,2,2,1,0,151,,21.081007003784197,105.81809234619101,0,877
"
        Dự án Vinhomes Ocean Park Gia Lâm, Đường 5, Xã Dương Xá, Gia Lâm, Hà Nội
    ",2300000000.0,79.9,3,2,2,1,2,1,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,0,361
"
        Dự án Văn Khê, Đường Văn Khê, Phường La Khê, Hà Đông, Hà Nội
    ",1750000000.0,105.0,3,2,2,1,2,42,"Gồm 133 biệt thự, 760 liền kề, 6 chung cư cao tầng",20.9745693206787,105.76432800292999,0,1376
"
        Dự án Kim Văn Kim Lũ, Đường Nghiêm Xuân Yêm, Phường Đại Kim, Hoàng Mai, Hà Nội
    ",1070000000.0,53.5,2,2,6,6,2,126,"1 tòa tháp chung cư 40 tầng, 4 tòa tháp chung cư 38 tầng, 3 tòa tháp chung cư 36 tầng",20.9732913970947,105.82000732421899,0,1134
"
        Dự án Northern Diamond, Phường Long Biên, Long Biên, Hà Nội
    ",3200000000.0,94.4,2,2,5,8,1,25,Gồm 2 tòa tháp cao 19 tầng,21.031446456909197,105.900825500488,0,658
"
        Dự án Rivera Park Hà Nội, 69 Vũ Trọng Phụng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội
    ",3900000000.0,104.0,3,2,7,6,0,36,Gồm 2 khối nhà hỗn hợp cao 22 tầng nổi và 2 tầng hầm,20.9991188049316,105.80844116210899,0,1151
"
        Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",4100000000.0,116.7,3,2,8,5,0,366,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,0,1038
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",3400000000.0,75.0,2,2,8,5,0,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án Sunshine City, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",4100000000.0,105.0,3,2,8,5,0,366,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,0,1038
"
        Dự án Tây Hồ Residence, 68A Đường Võ Chí Công, Phường Xuân La, Tây Hồ, Hà Nội
    ",4700000000.0,107.2,3,2,8,5,0,79,Gồm 4 tòa tháp cao từ 15 - 27 tầng; khu thấp tầng là biệt thự cao cấp,21.0555438995361,105.805130004883,0,877
"
        Dự án Sunshine City, Đường Phạm Văn Đồng, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội
    ",4500000000.0,104.8,3,2,8,5,0,366,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,0,1038
"
        Sun Grand City Ancora Residence, số 3, Đường Lương Yên, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội
    ",5200000000.0,89.5,2,2,8,5,0,160,Gồm 3 tòa nhà cao 24 tầng,21.0116748809814,105.86267852783199,0,864
"
        Dự án Sunshine Golden River, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",6800000000.0,124.8,2,2,8,5,0,366,01 tòa chung cư cao 35 tầng và khu nhà 5 tầng với 60 căn biệt thự liền kề,21.0786514282227,105.802612304688,0,877
"
        Dự án Đặng Xá 1, Xã Đặng Xá, Gia Lâm, Hà Nội
    ",950000000.0,58.0,2,2,5,8,2,62,"Gồm các tòa chung cư cao 7-12 tầng, các toàn nhà văn phòng, dịch vụ thương mại, nhà vườn, biệt thự...",21.016773223877,105.95018768310499,0,361
"
        Dự án 6th Element, Đường Nguyễn Văn Huyên, Phường Xuân La, Tây Hồ, Hà Nội
    ",2650000000.0,60.0,1,1,8,5,2,153,Gồm 2 tòa chung cư CT1 và CT2,21.053024291992198,105.798637390137,0,877
"
        Dự án Times City - Park Hill, 458 Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",4400000000.0,98.0,3,2,7,6,2,1403,,20.994333267211896,105.86756134033199,0,864
"
        Dự án Udic Westlake, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",5000000000.0,147.9,4,2,5,6,2,141,"Gồm 50 tòa tháp cao 17, 20, 23 tầng, 2500 biệt thự",21.0639667510986,105.805503845215,0,877
"
        Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội
    ",950000000.0,80.0,2,2,5,8,2,1,,20.9751401,105.7865737,0,1376
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",820000000.0,54.0,1,1,6,6,1,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,0,1376
